ticker,date,pred,side,close,trgt,name,cpn,maturity,t1,signal,profit_take,stop_loss
AN418126,2021-01-25,1.0,1.0,70.854,0.02839851166476819,CPE,6.125,2024-10-01,2021-02-04,0.6000000000000001,72.86614814549549,66.82970370900902
EK860033,2021-01-25,1.0,1.0,77.59100000000001,0.026772088783547133,CPE,6.25,2023-04-15,2021-02-04,0.5,79.66827314080422,73.43645371839159
AS367429,2021-01-25,1.0,1.0,77.258,0.017433863145632368,WEWORK,7.875,2025-05-01,2021-02-04,0.4,78.60490539890526,74.56418920218947
AO654246,2021-01-25,1.0,1.0,77.617,0.020773928267353203,GPOR,6.0,2024-10-15,2021-02-04,0.35000000000000003,79.22940999032716,74.3921800193457
AO337996,2021-01-25,1.0,1.0,92.53299999999999,0.06549057141746002,NGL,7.5,2023-11-01,2021-02-04,0.25,98.59303904497182,80.41292191005634
LW197076,2021-01-25,1.0,1.0,97.993,0.010129963342057948,CNGO,9.5,2024-06-15,2021-02-04,0.15000000000000002,98.98566549777829,96.00766900444343
ZS276687,2021-01-25,1.0,1.0,90.006,0.0236736701501913,MSSCRK,10.5,2027-05-15,2021-02-04,0.15000000000000002,92.13677235553813,85.74445528892376
ZQ635622,2021-01-25,1.0,1.0,89.54,0.026667541314483165,CYH,6.875,2028-04-01,2021-02-04,0.05,91.92781164929883,84.76437670140236
