Dates,EK718211,QZ888409,AR871586,JK964020,AP362087,EI678335,AR022368,JK964019,AO658240,AV137092,EK948530,QJ555627,AO727065,AM138344,AU667774,EK499522,AP534730,AN915563,AV242366,EK376500,AU388760,JK670140,EK871152,EK753260,EK553660,EI638557,QZ429974,EK816212,AP697039,AT936853,JK552270,AP068449,JK448604,AV483084,EJ704892,EI644436,EK519106,AT869341,EJ704922,AQ377184,LW349780,EK242475,EJ826130,EJ995814,AO563305,EJ826088,EJ018963,EF420256,EJ266931,EJ437916,QZ610968,AM927894,EK553678,AS215068,QZ123790,AS203248,UV309161,EK309560,EK553852,UV333098,QZ981474,QZ752397,AO181456,AP084227,AQ729493,AP841309,EJ893854,UV459965,EI824506,AO181455,JV570634,AO635535,AQ687065,QJ555260,EJ926700,EK860513,EJ053001,AT108482,QJ233940,AS006621,AS350093,EK678033,EK696751,EC130331,JK025356,EI335567,EK247609,AP293789,EK658392,EI765711,QZ008547,LW430647,EK287123,EJ305971,EJ716781,EK473489,EJ419234,EJ636007,AQ889852,EK618017,QJ009051,QJ991156,EK098924,QJ008078,JK601992,AN400460,EK473507,EK732551,AO353501,AS589794,AR413561,AO422340,AM195794,EC600408,EK788395,EK883540,EJ672591,LW349766,AM405990,EK153602,EH672761,AQ889787,LW194430,AT991267,EJ528465,EK748167,EJ354814,UV309350,AR722078,EJ467903,AM993360,AS270081,EJ359014,EK262586,EK713662,QZ562864,EK765074,EK893210,AT957644,AN820976,EI706974,JK977952,EK137569,EJ787540,EJ944939,EK942670,QJ667017,AU418013,QZ510792,JK107589,JK574834,AN711256,AM730963,JV967375,AS583912,EJ248159,AM379527,AR519208,AQ047467,EK420541,LW368560,AT226664,EJ319595,AQ292375,EJ897811,AM840950,QZ246548,EJ317029,EJ599961,AL018402,AO119744,AM405999,EK643289,EJ097173,EI192939,UV432231,EJ724659,EK376512,QJ008079,EJ044731,EJ772510,EJ575767,AT990138,EF698828,AQ382234,QZ492844,AM787979,QZ981658,EJ645836,EI861769,AP400874,AP048743,QJ867849,EI347121,EJ406847,AS104578,AS170281,EK253374,QJ716158,AM342846,EK993233,EJ473916,AR675924,EK569464,LW257172,EK362195,EH950418,AO120063,AM376508,AM730856,AP063983,EK240735,EK785678,EJ663747,AQ258007,AQ709524,QZ532088,UV930912,EJ481410,LW430704,LW161154,QZ513404,AN711145,AM806385,AM782561,EK856526,UV538991,AN711287,AN711255,AN711143,EJ174040,JK735139,LW257435,EK643331,AN534799,JK717889,EI736762,EI867706,AM805400,AV726451,EK643397,EI000902,EC066567,EJ323568,JK448667,ED386115,AX686754,AW913901,AW777764,AX901360,AU474760,AW999019,AX540871,AX312079,AS706899,AS238324,AV566240,AW981943,AX333929,AW856649,AV130799,AV129838,AZ159791,AZ209803,AZ096385,AZ024645,AZ054843,AZ304879,ZS572814,ZS522830,ZS450102,ZS463498,ZS276820,AV134121,ZS521500,ZS003151,AZ257199,ZS464532,AL580112,ZR531330,AL580550,ZR639737,ZR465157,ZR598921,ZR665583,AZ434652,ZR576372,ZR543833,ZR534095,AX667940,ZS414351,JK471164,AZ856464,AZ589558,UV411753,JK968747,AM027630,QJ634374,EI074295,EI711902,UV411463,AT941465,AO095415,EJ777920,AP790781,EJ374419,EK572223,JV523090,AW489744,EI562984,AM027676,EC157093,EJ500535,ZQ966024,ZQ926671,JK529756,ZP162987,ZQ712646,ZQ641644,ZQ359791,ZR742639,AZ855656,ZQ225580,ZQ641626,ZQ499824,ZQ606668,ZQ667263,JK522385,ZQ670818,ZQ667260,ZQ443851,ZQ748440,ZQ712627,ZR961974,AQ222901,ZQ499822,AZ988252,EI510129,AZ988249,BG019660,AZ988250,ZP852875,AU059055,ZP519345,ZR631832,ZR631768,AZ988248,LW952924,AU614687,ZP405283,BG562373,AP338435,JK596825,JK596826,AZ988251,ZR630930,EJ477939,ZP405280,AR534233,ZR580923,EJ477884,EJ120541,ZP405279,EI379267,BG089773,BG078519,ZP609628,ZP518874,AS940638,BG016849,LW952929,LW952920,LW952932,ZR632585,ZP905173,AZ421062,ZR580911,ZP614164,ZP773492,ZQ526007,ZP303438,ZP459145,ZP610050,ZP329565,ZP680997,EK874552,AZ988246,LW952937,EJ247939,BJ985200,BH962211,BH962214,BK103891,BH962217,BJ928949,BK128425,BJ816239,BK128990,BK104300,BK232014,BJ984398,BJ716187,BK233798,BJ765166,BJ716179,BJ718598,BJ065584,BH715257,BJ065935,BJ264117,BJ717595,BJ097846,BH786416,BJ477321,BH752726,BJ264115,BK256707,BJ573345,ZQ635622,BK746243,ZO514524,ZO418868,ZO621475,ZO418905,ZO269471,ZO500537,ZO393318,BH751468,BK404815,ZO419254,BK840738,BJ819175,BK913530,BK912979,BK731780,BK876343,BJ799510,BK766503,BK913529,BK415480,BK862250,BK892581,BK877306,BK892428,AN253133,BM966163,AO026265,BM350346,BM349476,BM832627,BM350347,BM587846,BM664362,EC478184,BN104132,BM389490,BM585214,BM122465,BM709861,BK893559,BM664134,ZR895639,AO026264
12/31/2018,17.998,78.25,#N/A N/A,62.5,80.6,97.571,86.91,69.653,87.118,99.845,99.275,98.507,89.751,89.287,87.041,97.236,88.273,85.541,98.931,91.583,91.507,100.958,101.345,58.321,102.807,102.393,82.884,79.302,91.498,94.116,97.272,89.945,104.883,95.453,96.327,101.236,46.029,91.728,87.565,89.496,101.862,98.938,92.586,99.824,87.912,76.367,94.798,90.905,99.289,98.333,91.711,90.257,99.108,84.5,#N/A N/A,88.621,103.187,94.249,102.395,94.007,91.457,80.466,93.273,99.782,93.886,97.137,100.172,87.233,99.202,87.966,95.141,92.129,98.624,102.529,#N/A N/A,91.694,96.343,96.921,94.786,90.183,97.442,80.63,98.127,101.046,106.58,102.164,98.474,86.781,96.2,106.451,91.412,101.137,90.988,98.838,98.502,100.693,94.365,82.848,92.909,100.681,#N/A N/A,100.569,112.482,#N/A N/A,100.299,99.896,101.601,94.252,95.377,97.807,100.25,96.818,93.223,105.567,94.333,#N/A N/A,97.605,100.218,96.137,96.113,111.399,92.713,93.5,96.93,88.049,94.122,99.256,106.09,100.449,102.453,101.524,90.551,91.97,#N/A N/A,#N/A N/A,#N/A N/A,101.042,94.448,97.46,95.382,99.98,95.487,94.769,98.551,102.882,91.639,98.334,94.49,94.433,97.03,95.09,94.93,94.81,99.582,90.049,101.787,93.832,#N/A N/A,#N/A N/A,94.73,95.135,99.632,102.407,89.887,97.783,#N/A N/A,94.743,100.141,100.287,95.827,91.48,93.891,99.187,106.466,101.899,#N/A N/A,100.968,94.291,#N/A N/A,#N/A N/A,99.021,99.941,97.59,106.635,83.726,88.439,96.093,92.855,99.55,103.192,91.389,87.711,100.235,88.491,101.65,97.836,96.146,100.364,100.475,93.655,100.879,102.933,89.619,#N/A N/A,#N/A N/A,100.729,41.869,95.884,99.136,93.383,91.698,99.459,96.342,102.994,91.03,92.249,96.597,95.969,97.121,102.93,95.086,93.639,97.062,97.369,99.529,97.254,98.155,95.12,96.144,98.588,97.588,96.564,97.023,96.9,97.064,104.062,95.054,98.639,99.316,92.12,94.621,101.978,94.747,100.678,110.833,92.93,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,94.31,#N/A N/A,#N/A N/A,#N/A N/A,97.083,82.501,96.63,#N/A N/A,#N/A N/A,#N/A N/A,94.925,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,96.703,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.422,#N/A N/A,82.276,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,96.849,#N/A N/A,#N/A N/A,90.257,90.542,98.434,96.994,103.623,102.655,98.084,97.206,96.84,95.201,#N/A N/A,96.275,#N/A N/A,90.025,#N/A N/A,102.104,#N/A N/A,103.927,77.731,#N/A N/A,#N/A N/A,97.539,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,98.781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.346,#N/A N/A,#N/A N/A,101.805,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,93.619,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.492,99.753,#N/A N/A,#N/A N/A,86.835,98.003,97.634,#N/A N/A,#N/A N/A,89.907,#N/A N/A,96.331,#N/A N/A,99.168,86.253,#N/A N/A,90.461,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,99.073,#N/A N/A,94.202,96.935,90.538,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,95.107,#N/A N/A,83.002,97.134,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,95.047,#N/A N/A,100.296,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,126.921,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,97.048
1/1/2019,18.155,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,58.583,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,46.389,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,80.575,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/2/2019,18.137,78.5,85.465,63.949,79.534,97.642,87.249,70.743,85.711,99.475,99.43,98.138,90.425,89.176,87.744,97.444,88.086,85.468,99.594,91.464,92.159,100.683,101.5,59.233,102.859,102.317,82.751,78.989,91.092,94.631,97.14,91.115,104.993,95.781,96.423,101.527,45.929,91.669,87.259,89.169,101.595,98.485,92.464,100.104,88.5,76.633,95.258,90.486,99.439,98.241,91.847,90.247,99.12,85.044,81.747,89.75,103.015,93.967,102.406,94.642,91.385,81.2,93.759,100.605,93.612,96.098,100.524,86.985,99.038,88.013,95.714,92.317,98.13,102.599,112.785,91.123,95.969,96.862,94.805,89.189,97.251,80.402,98.173,100.852,106.131,101.968,97.562,86.917,96.787,106.553,91.055,100.976,90.814,98.521,98.657,100.795,94.161,83.337,92.251,101.237,107.631,100.803,107.438,112.603,100.473,99.26,101.58,94.359,95.609,97.876,100.112,97.461,93.604,106.13,94.061,#N/A N/A,97.623,99.596,96.188,95.501,111.463,92.605,93.92,96.602,88.599,93.5,98.936,105.769,100.992,102.547,101.081,90.85,91.504,#N/A N/A,#N/A N/A,96.5,101.344,94.127,96.488,94.751,99.935,96.553,93.637,98.58,102.681,91.242,97.723,#N/A N/A,94.413,96.667,94.561,95.045,94.339,99.6,88.874,101.738,93.194,#N/A N/A,91.244,94.698,94.963,99.782,102.479,88.627,97.85,80.451,#N/A N/A,99.797,99.949,95.808,91.32,93.756,99.142,106.421,101.851,#N/A N/A,100.641,94.01,101.256,102.78,99.19,99.738,97.239,106.831,83.532,88.14,96.827,93.096,99.329,103.041,91.08,87.356,100.466,88.533,101.797,97.233,96.132,100.402,100.399,93.686,100.998,103.185,89.364,#N/A N/A,#N/A N/A,101.019,41.889,95.785,99.255,93.933,91.978,99.619,96.407,103.195,91.223,91.647,96.57,95.843,97.429,102.862,94.332,93.33,97.11,97.952,98.624,97.147,98.127,95.414,96.181,98.587,97.611,96.513,96.566,96.972,97.436,103.336,95.309,98.503,99.277,92.09,94.706,102.039,95.014,100.352,111.005,93.451,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,94.53,#N/A N/A,#N/A N/A,#N/A N/A,97.624,82.577,96.644,#N/A N/A,#N/A N/A,#N/A N/A,94.578,97.499,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,97.059,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.418,#N/A N/A,82.591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,97.026,#N/A N/A,#N/A N/A,90.239,90.388,98.483,97.061,103.757,102.368,98.083,97.35,97.085,94.557,#N/A N/A,96.245,#N/A N/A,90.51,#N/A N/A,102.036,99.579,103.839,78.028,#N/A N/A,#N/A N/A,97.618,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,98.626,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.939,#N/A N/A,#N/A N/A,101.682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,93.375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.935,99.918,#N/A N/A,#N/A N/A,86.937,98.16,98.286,#N/A N/A,#N/A N/A,89.668,#N/A N/A,96.45,#N/A N/A,99.191,86.061,#N/A N/A,90.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,98.827,#N/A N/A,94.467,96.967,90.738,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,94.449,#N/A N/A,82.85,97.294,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,93.846,#N/A N/A,100.964,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,126.776,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,97.418
1/3/2019,18.382,78.621,85.324,65.021,78.925,98.047,87.246,71.375,85.512,99.396,99.494,98.161,90.207,88.453,88.034,97.188,88.475,85.07,100.012,91.441,92.425,100.959,101.532,58.531,103.145,102.586,82.25,78.634,91.23,94.042,97.519,91.572,105.224,95.96,96.417,101.28,46.924,91.693,87.422,89.525,101.613,98.313,92.976,100.164,89.37,76.587,94.772,90.57,99.637,98.556,92.03,90.171,98.985,85.647,82.436,89.688,102.932,94.083,102.156,95.008,91.577,81.081,93.658,100.138,94.119,96.067,100.537,87.475,99.092,88.486,95.232,92.174,98.208,102.709,108.341,91.034,96.174,96.989,94.901,88.58,97.292,80.412,98.628,100.807,105.864,102.01,97.814,87.089,96.584,106.494,90.987,100.637,90.865,98.71,98.821,100.755,94.124,83.317,92.258,101.231,107.631,100.499,107.375,112.492,100.451,99.122,101.568,94.949,95.914,98.115,100.334,97.659,93.092,106.078,94.22,#N/A N/A,97.781,99.343,96.008,95.25,111.625,92.522,94.588,96.998,88.371,93.47,99.605,105.444,101.274,102.389,101.118,91.253,91.796,#N/A N/A,#N/A N/A,96.063,101.035,94.293,97.063,94.507,99.872,96.999,93.637,98.613,102.785,90.867,97.535,#N/A N/A,94.058,96.174,94.909,95.071,94.085,99.268,89.28,102.159,93.576,#N/A N/A,92.209,95.007,95.103,99.916,102.201,88.733,97.549,80.625,94.592,99.496,99.901,95.951,91.75,94.184,99.261,106.318,102.141,#N/A N/A,100.598,94.086,101.122,102.631,98.968,99.534,97.659,107.518,83.974,88.24,96.868,93.445,99.178,102.925,92.264,86.75,100.278,88.874,101.965,96.853,96.414,100.47,101.051,93.369,101.109,103.358,89.567,95.742,96.386,100.845,42.151,95.645,98.765,94.305,91.847,99.712,96.207,103.221,91.68,91.738,96.004,95.567,97.291,102.57,94.821,93.628,97.212,99.055,98.371,97.447,98.385,95.412,96.317,98.685,97.878,95.875,96.241,97.412,97.431,103.694,95.647,98.738,99.382,92.475,94.763,102.08,95.126,100.273,111.284,93.682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,94.818,#N/A N/A,#N/A N/A,#N/A N/A,98.235,82.931,96.555,#N/A N/A,#N/A N/A,#N/A N/A,94.945,97.421,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,97.157,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,89.391,#N/A N/A,83.092,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,96.574,#N/A N/A,#N/A N/A,90.348,90.364,98.483,96.944,103.634,102.244,98.162,96.623,96.92,94.669,#N/A N/A,95.661,98.84,90.567,#N/A N/A,101.758,#N/A N/A,104.952,78.011,#N/A N/A,#N/A N/A,97.967,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,98.581,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.996,#N/A N/A,#N/A N/A,101.918,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,94.049,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,90.108,99.987,#N/A N/A,#N/A N/A,87.531,98.663,99.299,#N/A N/A,#N/A N/A,89.875,#N/A N/A,97.118,#N/A N/A,99.557,86.798,#N/A N/A,90.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,99.263,#N/A N/A,94.431,97.774,91.392,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,94.032,#N/A N/A,83.096,97.673,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,93.66,#N/A N/A,101.881,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,127.238,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,97.846
